Id,Label,Latitude,Longitude
3589,MOKAUEA ST + COLBURN ST,21.327851,-157.88154
3590,MOKAUEA ST + AHUULA ST,21.329689,-157.879725
3591,MOKAUEA ST + N KING ST,21.331813,-157.877726
3592,MOKAPU RD + OPP KALAHEO AVE,21.422344,-157.747388
3593,KALAHEO AVE + KAINUI DR,21.41724,-157.747146
3594,KALAHEO AVE + OPP LAIKI PL,21.41278,-157.745879
3595,KALAHEO AVE + OMAO ST,21.408796,-157.743652
3596,KALAHEO AVE + KAPAA ST,21.404538,-157.741215
3597,KALAHEO AVE + MAKAWAO ST,21.400754,-157.737739
3598,KUULEI RD + MALUNIU ST,21.396335,-157.740614
3599,KUULEI RD + KAILUA RD,21.394975,-157.742783
3600,KUULEI RD + KAINALU DR,21.396442,-157.740252
3601,KALAHEO AVE + KAAPUNI DR,21.400746,-157.737609
3602,KALAHEO AVE + OPP KAPAA ST,21.40478,-157.740984
3603,KALAHEO AVE + PUEOHALA PL,21.408337,-157.743281
3604,KALAHEO AVE + MAHILOA PL,21.41154,-157.745196
3605,KALAHEO AVE + LAIKI PL,21.41329,-157.745937
3606,KALAHEO AVE + KAILUANA PL,21.417869,-157.747243
3607,KANEOHE BAY DR + MAKALANI ST,21.403556,-157.797453
3608,PORT ROYAL ST + OPP RUSSELL ST,21.350114,-157.956281
3610,ALALA DR + KANEAPU PL,21.395539,-157.720942
3611,AALAPAPA DR + OPP MOKULUA DR,21.394843,-157.719682
3612,AALAPAPA DR + 857,21.39322,-157.719174
3613,AALAPAPA DR + KAELEPULU DR,21.392306,-157.718673
3614,AALAPAPA DR + KOOHOO PL,21.389747,-157.716854
3615,AALAPAPA DR + OPP ONEKEA DR,21.388036,-157.714472
3616,AALAPAPA DR + MOKOLEA DR,21.386382,-157.712935
3617,AALAPAPA DR + LANIPO DR,21.383231,-157.711103
3618,AALAPAPA DR + MOKULUA DR,21.381373,-157.709406
3619,MOKULUA DR + OPP POKOLE WAY,21.384483,-157.710663
3620,MOKULUA DR + OPP AALA DR,21.386626,-157.711922
3621,MOKULUA DR + OPP ONEKEA DR,21.389025,-157.713258
3622,MOKULUA DR + OPP HAOKEA DR,21.39057,-157.71494
3623,MOKULUA DR + OPP KAELEPULU DR,21.393142,-157.717002
3624,MOKULUA DR + OPP AALAPAPA DR,21.394626,-157.719076
3625,KAWAILOA RD + KAILUA BEACH PARK,21.395492,-157.725193
3626,KALAHEO AVE + OPP KAILUA RD,21.396668,-157.729014
3627,KAILUA RD + OPP AUMOE RD,21.396501,-157.731038
3628,KAILUA RD + KAINALU DR,21.393541,-157.733964
3642,AULOA RD + KALANIANAOLE HWY,21.376438,-157.763565
3643,LUNAAI ST + AULOA RD,21.373341,-157.766969
3644,LUNAAI ST + OPP LUNAAI PL,21.371786,-157.767283
3645,LUNAAI ST + OPP LUNAANELA ST,21.370529,-157.768135
3646,LUNAAI ST + LUNAHELU ST,21.369599,-157.768874
3647,LUNAHELU ST + LUNAHELU PL,21.367701,-157.76819
3648,LUNAHELU ST + MAUNAWILI RD,21.366402,-157.766906
3649,MAUNAWILI RD + OPP 1170,21.363978,-157.767745
3650,MAUNAWILI RD + 1843,21.362411,-157.766769
3651,ALOHA OE DR + MEI PL,21.361563,-157.765826
3652,ALOHA OE DR + OPP PUUALOHA ST,21.360388,-157.76715
3653,ALOHA OE DR + LOPAKA PL,21.359337,-157.768434
3654,ALOHA OE DR + HEPAKI PL,21.35767,-157.768757
3655,ALOHA OE DR + MALEKO ST,21.35592,-157.768323
3656,MALEKO ST + 1314,21.357367,-157.767553
3657,MALEKO ST + 1278,21.358696,-157.767332
3658,PUUALOHA ST + ALOHA OE DR,21.360251,-157.766626
3659,ALOHA OE DR + MAUNAWILI RD,21.362062,-157.765464
3660,MAUNAWILI RD + OPP 1843,21.36249,-157.766658
3661,MAUNAWILI RD + 1170,21.364314,-157.767835
3662,MAUNAWILI RD + OPP LUNAHELU ST,21.366944,-157.766286
3663,MAUNAWILI RD + OPP LUNAHOOIA PL,21.369101,-157.765494
3664,MAUNAWILI RD + MAUNAWILI LP,21.370985,-157.764636
3665,MAUNAWILI RD + OPP AULOA RD,21.374797,-157.763848
3666,KAILUA RD + OPP KAINALU DR,21.393967,-157.733458
3669,KAWAILOA RD + OPP KAILUA BEACH PARK,21.39593,-157.726002
3670,KAWAILOA RD + ALALA RD,21.394796,-157.724272
3671,ALALA RD + OPP KAWAILOA RD,21.394917,-157.722791
3673,SAINT LOUIS DR + WAIALAE AVE,21.290063,-157.810548
3674,DOLE ST + EAST-WEST RD,21.296412,-157.815572
3675,CALIFORNIA AVE + OPP KILEA PL,21.506518,-157.999677
3676,CALIFORNIA AVE + OPP HILL DR,21.507561,-157.997778
3680,WILDER AVE + PENSACOLA ST,21.307451,-157.841603
3681,THURSTON AVE + MAGAZINE ST,21.30702,-157.844504
3682,THURSTON AVE + VICTORIA ST,21.306505,-157.846404
3691,HAWAII KAI DR + KUMUKAHI PL,21.293787,-157.709445
3693,ANAPALAU ST + OPP KEKUPUA ST,21.27843,-157.698894
3696,KEKUPUA ST + ANAPALAU ST,21.278607,-157.698671
3698,KEAHOLE ST + HAWAII KAI SHOPPING CENTER,21.285992,-157.707284
3699,HAWAII KAI DR + WAILUA ST,21.287917,-157.702407
3700,WAILUA ST + LUNALILO HOME RD,21.288093,-157.697232
3703,KEOLU DR + AKAMAI ST,21.371679,-157.734454
3704,FORT WEAVER RD + EWA BEACH RD,21.312215,-158.005111
3705,FORT WEAVER RD + 91-431,21.312605,-158.003163
3706,FORT WEAVER RD + 91-343,21.313156,-158.0006
3708,FORT WEAVER RD + 91-251,21.313805,-157.997697
3709,FORT WEAVER RD + EWA BEACH RD,21.314617,-157.994239
3710,FORT WEAVER RD + EWA BEACH PARK,21.315157,-157.991899
3722,FORT WEAVER RD + OPP EWA BEACH PARK,21.315118,-157.992397
3723,FORT WEAVER RD + OPP EWA BEACH RD,21.314591,-157.994614
3724,FORT WEAVER RD + OPP 91-221,21.314087,-157.996755
3725,FORT WEAVER RD + OPP 91-343,21.313281,-158.00032
3726,FORT WEAVER RD + KILAHA ST,21.31238,-158.00465
3728,FORT WEAVER RD + OPP PARISH DR,21.311842,-158.007067
3729,POHAKUPUNA RD + MAKULE RD,21.311096,-158.010086
3730,POHAKUPUNA RD + POLOULA PL,21.310431,-158.012899
3731,POHAKUPUNA RD + HAILIPO ST,21.309319,-158.016496
3733,PAPIPI RD + AIKANAKA RD,21.310173,-158.01887
3734,PAPIPI RD + HAILIPO ST,21.311901,-158.017337
3735,PAPIPI RD + LAUKONA LP,21.313306,-158.016002
3737,PAPIPI RD + FORT WEAVER RD,21.316161,-158.013251
3741,ALA AOLANI ST + OPP ALA NAPUNANI ST,21.361139,-157.898257
3742,ALA AOLANI ST + 1301,21.362818,-157.896838
3743,ALA AOLANI ST + 1353,21.363974,-157.894827
3744,ALA AOLANI ST + 1411,21.365767,-157.893346
3745,ALA AOLANI ST + ALA AOLOA LP,21.367013,-157.891677
3746,ALA AOLANI ST + OPP ALA HOKU PL,21.367851,-157.890462
3747,ALA AOLANI ST + OPP ALA IOLANI,21.368737,-157.889497
3748,ALA AOLANI ST + ALA AOLOA LP,21.370174,-157.887965
3749,ALA AOLANI ST + OPP ALA LANI ST,21.37073,-157.886086
3750,ALA LANI ST + ALA KIAO PL,21.371369,-157.886611
3751,ALA LANI ST + 1598,21.370839,-157.888388
3752,ALA LANI ST + 1552,21.369982,-157.890086
3753,ALA LANI ST + ALA IOLANI ST,21.369402,-157.892196
3754,ALA IOLANI ST+ ALA AOLANI ST,21.368458,-157.889943
3755,ALA AOLANI ST + OPP ALA AOLOA LP,21.367321,-157.891296
3756,ALA AOLANI ST + 1416,21.366008,-157.893236
3757,ALA AOLANI ST + 1352,21.364062,-157.894769
3758,ALA AOLANI ST + OPP 1301,21.363041,-157.896588
3759,ALA AOLANI ST + ALA NAPUNANI ST,21.361493,-157.89814
3768,AINAKOA AVE + MALIA ST,21.280932,-157.779274
3769,AINAKOA AVE + HALEKOA DR,21.28269,-157.778091
3770,HALEKOA DR + 1465,21.282714,-157.780118
3771,HALEKOA DR + 1645,21.283928,-157.781001
3772,HALEKOA DR + OPP UHI PL,21.284897,-157.7808
3773,HALEKOA DR + PALIPAA PL,21.286722,-157.779408
3774,HALEKOA DR + OPP ALAELOA ST,21.289002,-157.777479
3775,HALEKOA DR + AHAPII PL,21.292748,-157.776318
3776,HALEKOA DR + AHAKU PL,21.294739,-157.775883
3777,HALEKOA DR + AHAAINA PL,21.298415,-157.774762
3778,HALEKOA DR + 2419,21.299309,-157.776256
3779,HALEKOA DR + AHAMELE PL,21.298384,-157.777447
3781,HALEKOA DR + OPP HALEHAKA ST,21.297102,-157.775076
3782,HALEKOA DR + ALAELOA ST,21.292762,-157.776387
3783,HALEKOA DR + OPP AHAPII PL,21.291647,-157.776282
3784,HALEKOA DR + 1962,21.289099,-157.777503
3785,HALEKOA DR + OPP PALIPAA PL,21.286829,-157.779469
3786,HALEKOA DR + OPP LIHIPALI PL,21.28495,-157.780721
3787,HALEKOA DR + HALEKOA PL,21.283259,-157.781283
3788,HALEKOA DR + 1464,21.282795,-157.779855
3789,AINAKOA AVE + MALIA ST,21.280902,-157.779343
3799,HOAPONO PL + AIEA HEIGHTS DR,21.394389,-157.907657
3800,AIEA HEIGHTS DR + KAUPILI PL,21.394587,-157.909477
3801,AIEA HEIGHTS DR + LOHEA PL,21.392764,-157.91157
3802,AIEA HEIGHTS DR + OPP HOLO PL,21.390128,-157.912977
3803,KAHUAPAANI ST + ALA ALII ST,21.367722,-157.924461
3804,HALAWA HEIGHTS RD + OPP KAHOLI PL,21.380087,-157.914757
3805,HALAWA HEIGHTS RD + HALAWA DR,21.380783,-157.914361
3807,HALAWA HEIGHTS RD + 99-1057,21.385008,-157.913412
3811,HALAWA HEIGHTS RD + OPP ELROD RD,21.386237,-157.910171
3812,HALAWA HEIGHTS RD + OPP 99-1065,21.385086,-157.913182
3813,HALAWA HEIGHTS RD + KEALALUINA DR,21.384013,-157.915125
3814,HALAWA HEIGHTS RD + KAHOLI PL,21.380073,-157.91484
3815,AIEA HEIGHTS DR + HOLO PL,21.390054,-157.912964
3816,AIEA HEIGHTS DR + HEEN WAY,21.393106,-157.911139
3817,AIEA HEIGHTS DR + OPP KAUPILI PL,21.394494,-157.909498
3821,NEHOA ST + PENSACOLA ST,21.309673,-157.839671
3822,AUWAIOLIMU ST + NEHOA ST,21.311229,-157.839472
3823,AUWAIOLIMU ST + ANIANIKU ST,21.313064,-157.839666
3824,AUWAIOLIMU ST + KAPAHU ST,21.313994,-157.840137
3825,HOOKUI ST + PUOWAINA DR,21.316243,-157.842781
3826,TANTALUS DR + PUOWAINA DR,21.316285,-157.841545
3827,WARD AVE + SPENCER ST,21.307465,-157.847926
3828,PROSPECT ST + WARD AVE,21.308168,-157.846573
3829,PROSPECT ST + MAGAZINE ST,21.309113,-157.845151
3830,PROSPECT ST + 1035,21.309774,-157.843633
3831,PROSPECT ST + 1115,21.310059,-157.842301
3832,PROSPECT ST + PROSPECT PL,21.309667,-157.84105
3834,MOTT-SMITH DR + NEHOA ST,21.30986,-157.83653
3835,MOTT-SMITH DR + LUNA PL,21.311254,-157.835336
3836,MOTT-SMITH DR + OPP KALAWAHINE PL,21.312078,-157.836468
3837,MOTT-SMITH DR + 2045,21.312943,-157.835728
3838,MOTT-SMITH DR + OPP PILILANI PL,21.313634,-157.834288
3839,MOTT-SMITH DR + MAKIKI HEIGHTS DR,21.312443,-157.833385
3840,MAKIKI HEIGHTS DR + THE CONTEMPORARY MUSEUM,21.312358,-157.832364
3841,MAKIKI HEIGHTS DR + 2493,21.313419,-157.832332
3842,MAKIKI HEIGHTS DR + TANTALUS DR,21.315406,-157.833066
3843,TANTALUS DR + MAKIKI HEIGHTS DR,21.31614,-157.833886
3844,TANTALUS DR + 2402,21.318591,-157.834219
3845,TANTALUS DR + 2354,21.318226,-157.835584
3846,TANTALUS DR + 2328,21.317941,-157.836106
3847,TANTALUS DR + 2280,21.317189,-157.836902
3848,TANTALUS DR + 2240,21.316683,-157.838077
3849,TANTALUS DR + MOREIRA ST,21.316639,-157.839233
3850,TANTALUS DR + KAUHANE ST,21.316651,-157.841087
3851,PUOWAINA DR + HOOKUI ST,21.315951,-157.842336
3853,PUOWAINA DR + OPP PROSPECT ST,21.316352,-157.846454
3854,PUOWAINA DR + SAN ANTONIO AVE,21.316425,-157.848849
3868,PACIFIC HEIGHTS RD + 3180,21.328651,-157.839557
3869,PACIFIC HEIGHTS RD + 3130,21.327689,-157.83818
3870,PACIFIC HEIGHTS RD + OPP WAILANI RD,21.327607,-157.839458
3871,PACIFIC HEIGHTS RD + 2974,21.327886,-157.840795
3872,PACIFIC HEIGHTS RD + LAOLA PL,21.326579,-157.839857
3873,PACIFIC HEIGHTS RD + 2900,21.325971,-157.839432
3874,PACIFIC HEIGHTS RD + 2788,21.325611,-157.840097
3875,PACIFIC HEIGHTS RD + 2740,21.325035,-157.841922
3876,PACIFIC HEIGHTS RD + 2658,21.32424,-157.843812
3877,PACIFIC HEIGHTS RD + HAILI RD,21.324045,-157.842822
3878,PACIFIC HEIGHTS RD + PACIFIC HEIGHTS,21.323271,-157.84182
3879,PACIFIC HEIGHTS RD + 2502,21.32303,-157.840476
3880,PACIFIC HEIGHTS RD + OPP AHEKOLO ST,21.322683,-157.841555
3881,PACIFIC HEIGHTS RD + OPP KAOLA WAY,21.322862,-157.843772
3882,PACIFIC HEIGHTS RD + PAUOA RD,21.320283,-157.848933
3883,PAUOA RD + LUSITANA ST,21.31934,-157.848607
3884,PUOWAINA DR + SAN ANTONIO AVE,21.316427,-157.848404
3885,PUOWAINA DR + PROSPECT ST,21.316423,-157.846912
3886,TANTALUS DR + KAUHANE ST,21.316779,-157.840399
3887,TANTALUS DR + KRAUSS ST,21.31665,-157.839666
3888,TANTALUS DR + 2249,21.316664,-157.837957
3889,TANTALUS DR + 2279,21.31704,-157.837025
3890,TANTALUS DR + 2337,21.317853,-157.836108
3891,TANTALUS DR + 2363,21.318164,-157.835579
3892,TANTALUS DR + 2413,21.31854,-157.834124
3893,TANTALUS DR + 2527,21.316334,-157.834253
3894,TANTALUS DR + MAKIKI HEIGHTS DR,21.315683,-157.833198
3896,MAKIKI HEIGHTS DR + 2490,21.312577,-157.832035
3897,MAKIKI HEIGHTS DR + MOTT-SMITH DR,21.312656,-157.833092
3898,MOTT-SMITH DR + PILILANI PL,21.313708,-157.834273
3899,MOTT-SMITH DR + 2052,21.312898,-157.835869
3900,MOTT-SMITH DR + KALAWAHINE PL,21.312023,-157.83675
3901,MOTT-SMITH DR + OPP MAUNA PL,21.312027,-157.835454
3902,MOTT-SMITH DR + OPP LUNA PL,21.31132,-157.835397
3903,PROSPECT ST + OPP 1115,21.310147,-157.842068
3904,PROSPECT ST + OPP MAUNAIHI PL,21.309378,-157.844628
3905,PROSPECT ST + 946,21.308625,-157.8462
3906,WARD AVE + SPENCER ST,21.307719,-157.847906
3907,WARD AVE + LUNALILO ST,21.306259,-157.848526
3908,WARD AVE + S BERETANIA ST,21.304541,-157.849221
3909,WARD AVE + S KING ST,21.301732,-157.850489
3910,WARD AVE + KAPIOLANI BL,21.299541,-157.852242
3911,WYLLIE ST + MAEMAE ELEMENTARY SCHOOL,21.328889,-157.847182
3912,JUDD ST + LILIHA ST,21.326688,-157.853891
3913,JUDD ST + LILIHA ST,21.326609,-157.853901
3914,WYLLIE ST + OPP MAEMAE ELEMENTARY SCHOOL,21.328933,-157.847119
3915,WYLLIE ST + LILIHA ST,21.330973,-157.848773
3916,HOUGHTAILING ST + N KING ST,21.329193,-157.870855
3917,HOUGHTAILING ST + HALONA ST,21.330462,-157.869105
3918,HOUGHTAILING ST + OPP BERNICE ST,21.331235,-157.867805
3919,HOUGHTAILING ST + SCHOOL ST,21.332392,-157.865832
3920,HOUGHTAILING ST + KONIA ST,21.333702,-157.863984
3921,HOUGHTAILING ST + KEALIA DR,21.334168,-157.862766
3922,HOUGHTAILING ST + AUPUNI ST,21.33444,-157.861481
3923,HOUGHTAILING ST + NAIO ST,21.334573,-157.860633
3924,HOUGHTAILING ST + HILLCREST ST,21.334729,-157.85983
3925,KEALIA DR + HILLCREST ST,21.335552,-157.859102
3926,MAKANANI DR + KEALIA DR,21.335295,-157.858479
3927,MAKANANI DR + 2147,21.334314,-157.858623
3928,MAKANANI DR + SKYLINE DR,21.332741,-157.859299
3929,MAKANANI DR + KAMALII ST,21.331611,-157.85986
3930,LOLENA ST + OPP KULA ST,21.330749,-157.858911
3931,LOLENA ST + KEALAKAI ST,21.330319,-157.858135
3932,IHOLENA ST + JUDD ST,21.329087,-157.857349
3933,JUDD ST + 671,21.32864,-157.856035
3934,JUDD ST + NU PL,21.327928,-157.855123
3935,WYLLIE ST + ROOKE AVE,21.333103,-157.850557
3936,ALEWA DR + OPP TWIN VIEW DR,21.332657,-157.852097
3937,ALEWA DR + ALEWA PL,21.331627,-157.854616
3938,ALEWA DR + OPP ILIMA DR,21.33319,-157.855138
3939,ALEWA DR + KAUMAILUNA PL,21.333184,-157.853535
3940,ALEWA DR + 1158,21.334291,-157.85447
3941,ALEWA DR + OPP MAMALU ST,21.33504,-157.854694
3942,ALEWA DR + 1258,21.335091,-157.854123
3943,ALEWA DR + 1314,21.335281,-157.852703
3944,ALEWA DR + 1380,21.3359,-157.852951
3945,ALEWA DR + 1440,21.336879,-157.852053
3946,ALEWA DR + MALUA DR,21.337147,-157.851786
3947,ALEWA DR + 1522,21.336836,-157.851074
3948,ALEWA DR + 1572,21.338144,-157.850769
3949,ALEWA DR + 1602,21.338554,-157.850133
3950,ALEWA DR + OPP HELEMANO ST,21.339306,-157.850741
3951,ALEWA DR + OPP KUALONO ST,21.339812,-157.849563
3952,ALEWA DR + OPP HOOMAIKAI ST,21.339848,-157.848003
3953,HOOMAIKAI ST + ALEWA DR,21.340406,-157.84764
3954,HOOMAIKAI ST + KUALONO ST,21.341237,-157.848376
3955,KALIKIMAKA ST + KUALONO ST,21.341419,-157.847634
3956,KALIKIMAKA ST + ALEWA DR,21.340779,-157.847036
3957,ALEWA DR + HOOMAIKAI ST,21.339916,-157.847652
3958,ALEWA DR + KUALONO ST,21.339891,-157.848844
3959,ALEWA DR + HELEMANO ST,21.339389,-157.850933
3960,ALEWA DR + 1595,21.338548,-157.850246
3961,ALEWA DR + 1569,21.338072,-157.850963
3962,ALEWA DR + 1505,21.337229,-157.851302
3963,MALUA DR + MAWAE PL,21.337954,-157.852125
3964,MAMALU ST + MALUA DR,21.337485,-157.852991
3965,MAMALU ST + 1324,21.336679,-157.854279
3966,MAMALU ST + ALEWA DR,21.335687,-157.855253
3967,ALEWA DR + 1167,21.334465,-157.854894
3968,ALEWA DR + OPP KAUMAILUNA PL,21.333465,-157.853778
3969,ALEWA DR + ILIMA DR,21.33311,-157.855495
3970,ALEWA DR + OPP ALEWA PL,21.331944,-157.854984
3971,ALEWA DR + TWIN VIEW DR,21.33235,-157.852295
3972,JUDD ST + MAHALO ST,21.328277,-157.855331
3973,JUDD ST + IHOLENA ST,21.328571,-157.857412
3974,LOLENA ST + IHOLENA ST,21.329986,-157.857409
3975,LOLENA ST + KULA ST,21.330899,-157.859069
3976,MAKANANI DR + AULII ST,21.332037,-157.859577
3977,MAKANANI DR + SKYLINE DR,21.332906,-157.859138
3978,MAKANANI DR + 2138,21.334204,-157.858605
3979,MAKANANI DR + OPP KEALIA DR,21.335334,-157.858416
3980,HILLCREST ST + KEALIA DR,21.335252,-157.859558
3981,HOUGHTAILING ST + NAIO ST,21.334703,-157.860269
3982,HOUGHTAILING ST + AUPUNI ST,21.334552,-157.861162
3983,HOUGHTAILING ST + KEALIA DR,21.334345,-157.862335
3984,HOUGHTAILING ST + KONIA ST,21.333949,-157.863603
3985,HOUGHTAILING ST + ALANI ST,21.333161,-157.864852
3986,HOUGHTAILING ST + SCHOOL ST,21.332489,-157.865797
3987,HOUGHTAILING ST + PETER BUCK ST,21.331182,-157.86806
3988,SAND ISLAND ACCESS RD + HOONEE PL,21.326619,-157.888517
3989,SAND ISLAND ACCESS RD + PAHOUNUI DR,21.323934,-157.890683
3990,AUIKI ST + OPP PUUHALE RD,21.322166,-157.889455
3991,AUIKI ST + OPP MOKAUEA ST,21.32168,-157.887194
3992,KALIHI ST + SILVA ST,21.321694,-157.884558
3994,PETER ST + OPP RUTH PL,21.304476,-157.798272
3995,PETER ST + QUINCY PL,21.303196,-157.798768
3996,PETER ST + 2632,21.303451,-157.799878
3997,PETER ST + BERTRAM ST,21.303482,-157.800557
3998,BERTRAM ST + OPP SAINT LOUIS DR,21.301947,-157.802254
3999,BERTRAM ST + 1772,21.300983,-157.803176
4000,BERTRAM ST + 1716,21.299845,-157.804152
4001,BERTRAM ST + 1652,21.29908,-157.804988
4002,BERTRAM ST + SAINT LOUIS DR,21.298488,-157.806153
4003,SAINT LOUIS DR + 1828,21.29764,-157.805411
4004,SAINT LOUIS DR + OPP HERMAN ST,21.297056,-157.805325
4005,SAINT LOUIS DR + OPP GULSTON ST,21.29704,-157.806204
4006,SAINT LOUIS DR + BERTRAM ST,21.296678,-157.808317
4007,SAINT LOUIS DR + 1538,21.296075,-157.808018
4008,SAINT LOUIS DR + ROBERT PL,21.295079,-157.807832
4009,SAINT LOUIS DR + OPP ALENCASTRE ST,21.293659,-157.80879
4010,SAINT LOUIS DR + OPP KAMINAKA DR,21.291756,-157.809853
4011,KAIMUKI AVE + KAPIOLANI BL,21.287548,-157.815537
4012,KAIMUKI AVE + KAPAHULU AVE,21.285754,-157.81355
4013,KAPAHULU AVE + OPP OLU ST,21.28465,-157.813669
4014,KAPAHULU AVE + WINAM AVE,21.28237,-157.814108
4015,KAPAHULU AVE + DATE ST,21.27981,-157.814104
4016,KAPAHULU AVE + OPP CAMPBELL AVE,21.277709,-157.814124
4018,KAPAHULU AVE + OPP LEAHI AVE,21.274398,-157.816078
4019,DIAMOND HEAD RD + COCONUT RD,21.259112,-157.817681
4020,DIAMOND HEAD RD + 3165,21.257343,-157.815604
4021,DIAMOND HEAD RD + BEACH RD,21.256293,-157.812544
4022,DIAMOND HEAD RD + DIAMOND HEAD LIGHTHOUSE,21.255957,-157.809127
4023,DIAMOND HEAD RD + 3647,21.257147,-157.802467
4024,DIAMOND HEAD RD + 3701,21.257627,-157.801195
4025,KAHALA AVE + KULAMANU ST,21.259027,-157.797558
4026,KAHALA AVE + OPP PAIKAU ST,21.259391,-157.795659
4027,KAHALA AVE + BLACK POINT RD,21.25973,-157.793999
4028,KAHALA AVE + ROYAL PL,21.260094,-157.792244
4029,KAHALA AVE + OPP ELEPAIO ST,21.260868,-157.78966
4030,KAHALA AVE + OPP KALA PL,21.26227,-157.786938
4031,KAHALA AVE + OPP ULILI ST,21.262976,-157.785652
4032,KAHALA AVE + OPP HUNAKAI ST,21.2641,-157.784064
4033,KAHALA AVE + OPP KOLOA ST,21.265117,-157.782635
4034,KAHALA AVE + 4721,21.266377,-157.781123
4035,KAHALA AVE + 4761,21.267554,-157.780264
4036,KAHALA AVE + OPP PUEO ST,21.268572,-157.779531
4037,PUEO ST + MAKAIWA ST,21.26941,-157.780713
4038,PUEO ST + FARMERS RD,21.270406,-157.782496
4039,PUEO ST + KILAUEA AVE,21.272309,-157.785733
4040,PAHOA AVE + KILAUEA AVE,21.274734,-157.785462
4052,PAHOA AVE + 20TH AVE,21.275179,-157.792106
4054,PAHOA AVE + 18TH AVE,21.276111,-157.79395
4055,KOKO HEAD AVE + SIERRA DR,21.286616,-157.79639
4056,SIERRA DR + WILHEMINA RISE (3700 BLOCK),21.287399,-157.794722
4057,SIERRA DR + 3773,21.28767,-157.792682
4058,SIERRA DR + IWI WAY,21.288133,-157.79151
4059,SIERRA DR + WILHEMINA RISE (3900 BLOCK),21.28884,-157.793625
4060,SIERRA DR + OPP MIKAHALA WAY,21.289404,-157.794243
4061,SIERRA DR + MANINI WAY,21.289759,-157.792623
4062,SIERRA DR + IWI WAY,21.290511,-157.790892
4063,SIERRA DR + WILHEMINA RISE (4260 BLOCK),21.291195,-157.792203
4064,SIERRA DR + WILHEMINA RISE (4480 BLOCK),21.291891,-157.79211
4065,SIERRA DR + 4663,21.2924,-157.790193
4066,SIERRA DR + MARIPOSA DR,21.293676,-157.789744
4067,SIERRA DR + LURLINE DR,21.294403,-157.789505
4068,SIERRA DR + OPP NIHIPALI PL,21.295386,-157.791119
4069,SIERRA DR + OPP HALEHOOLA PL,21.296289,-157.789688
4070,SIERRA DR + MATSONIA DR,21.296928,-157.787889
4071,LURLINE DR + OPP MAUNALANI CIR,21.297053,-157.786952
4072,LURLINE DR + 3930,21.294983,-157.785983
4073,LURLINE DR + MATSONIA DR,21.294001,-157.786039
4074,MONTEREY DR + LURLINE DR,21.293334,-157.787832
4075,MONTEREY DR + OPP LANIPILI PL,21.292489,-157.786862
4076,PAULA DR + IWI WAY,21.290806,-157.786358
4077,PAULA DR + PILI PL,21.289762,-157.787314
4078,PAULA DR + MAUNAHILU PL,21.289931,-157.788014
4079,PAULA DR + OPP PALOMA PL,21.288232,-157.787595
4080,PAULA DR + OPP PUUMALU PL,21.286594,-157.787681
4081,PAULA DR + 1622,21.285469,-157.78792
4082,PAULA DR + 1548,21.284759,-157.788285
4083,PAULA DR + KOKO DR,21.28403,-157.789024
4084,KOKO DR + 3922,21.284569,-157.789498
4085,16TH AVE + CLAUDINE ST,21.285276,-157.791216
4086,ANUHEA ST + ANUHEA PL,21.285485,-157.792916
4087,ANUHEA ST + OPP PELU PL,21.285448,-157.794517
4088,ANUHEA ST + WILHEMINA RISE,21.28643,-157.795365
4089,SIERRA DR + WAIALAE AVE,21.283862,-157.799653
4104,HUNAKAI ST + WAIALAE AVE,21.278165,-157.787905
4105,PUEO ST + OPP MOA ST,21.271702,-157.784859
4106,PUEO ST + FARMERS RD,21.270459,-157.782717
4107,PUEO ST + OPP MAKAIWA ST,21.269626,-157.781234
4108,PUEO ST + KAHALA AVE,21.268802,-157.779717
4109,KAHALA AVE + 4758,21.267511,-157.780393
4110,KAHALA AVE + KOLOA ST,21.265669,-157.781991
4112,KAHALA AVE + HUNAKAI ST,21.264171,-157.784095
4113,KAHALA AVE + ULILI ST,21.263192,-157.785478
4114,KAHALA AVE + KALA PL,21.262477,-157.786706
4115,KAHALA AVE + 4442,21.261579,-157.788442
4116,KAHALA AVE + ELEPAIO ST,21.260967,-157.789633
4117,KAHALA AVE + AUKAI AVE,21.260219,-157.791991
4118,KAHALA AVE + OPP BLACK POINT RD,21.259926,-157.793438
4119,KAHALA AVE + PAIKAU ST,21.259394,-157.796031
4120,KAHALA AVE + DIAMOND HEAD RD,21.259165,-157.797234
4121,DIAMOND HEAD RD + POKA ST,21.258724,-157.799452
4122,DIAMOND HEAD RD + OPP 3663,21.257552,-157.801573
4123,DIAMOND HEAD RD + OPP DIAMOND HEAD LIGHTHOUSE,21.256015,-157.809032
4124,DIAMOND HEAD RD + OPP BEACH RD,21.256392,-157.812314
4125,DIAMOND HEAD RD + OPP 3165,21.257322,-157.815448
4126,DIAMOND HEAD RD + COCONUT RD,21.258993,-157.817537
4127,KAPAHULU AVE + MOOHEAU AVE,21.279568,-157.814005
4129,KAPAHULU AVE + PALIULI ST,21.282381,-157.814025
4130,KAPAHULU AVE + OLU ST,21.284499,-157.813626
4131,KAIMUKI AVE + KAPIOLANI BL,21.287695,-157.815607
4132,SAINT LOUIS DR + KAMINAKA DR,21.291334,-157.809843
4133,SAINT LOUIS DR + ALENCASTRE ST,21.29391,-157.808548
4134,SAINT LOUIS DR + OPP ROBERT PL,21.295189,-157.807646
4135,SAINT LOUIS DR + 1553,21.29614,-157.808121
